0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
-1.40E-05,-0.400804877,6.47E-06,-0.018177522,0.315761536,0.022805313,-0.25919494,-1.02E-08,-0.424429655,-0.172822788,0.1449278,0.000801402,0.001690029,-0.106948331,1.20E-06,-0.084261864,-0.120401129,0.999995053,-0.168221161,-0.642490685,-4.29E-09,-0.004822999,0.054569695,-0.053489167,-1.11E-15,2.28E-05,0.310663313,-0.975761831,0.771599472,-0.096331246,0.073128708,2.65E-06,-0.744298935,-0.901530325,-0.999999762,-0.462234676,0.996846437,-0.76901418,-0.162337273,0.288285851,-0.159143806,-0.058368746,-0.814457595,0.999858022,2.06E-06,-0.692600608,-0.272465944,-0.5870139,-0.075943723,8.87E-10,-0.08526212,-7.30E-15,0.060240146,0.015125788,3.42E-13,-0.240849525,0.388668865,-0.971081138,0.99985671,0.517284095,0.340730458,0.471836507,-0.835557044,0.917249382,5.96E-06,0.328027576,8.25E-07,-0.999439657,-0.992777646,-0.519032001,-0.059075829,0.411658496,-0.598257959,0.000523995,-0.997296035,0.961778402,-0.96616739,0.114612594,0.929180384,0.885979474,-0.000492779,-0.757038534,-0.997453451,0.997310936,0.047408167,-0.003433952,-0.806133628,0.275447905,-0.021217389,-2.56E-16,-1.92E-15,-0.211623654,0.151998222,-0.018441003,-1.23E-09,-0.000840422,-0.588167727,0.008126212,-0.663893342,0.013914678,0
5.63E-05,-0.187550977,0.010118901,-0.010742466,0.382222801,0.113617934,-0.178805411,6.89E-05,-0.656927943,-0.11713805,0.992033541,0.000163604,0.030710027,-0.545803189,1.79E-05,0.525769889,-0.006647659,0.999986351,-0.923208117,-0.38806963,-7.76E-07,-0.000851511,0.630777299,-0.771031499,-1.64E-09,0.001278375,0.310232818,-0.823158205,0.252694935,-0.030015733,-0.014340132,1.52E-05,-0.70672816,0.091009647,-0.999998927,-0.770095527,0.986995399,-0.802466869,0.553110301,0.187132448,-0.033613347,0.018451234,-0.866491914,0.999833167,0.883356869,-0.70775497,0.882016003,-0.028727915,-0.073359475,3.55E-08,-0.053145867,-3.43E-10,0.388020843,0.228003025,3.95E-08,-0.535909355,0.683286667,0.200996697,0.990599096,-0.492863029,0.633809566,0.680606663,0.999707758,0.001670646,6.17E-06,-0.991790175,9.89E-09,-0.996497691,-3.86E-06,-0.992260516,-0.085504204,9.16E-10,-0.420655876,7.48E-05,0.241822317,0.994560421,-0.001248015,0.18444559,0.999007463,0.510264575,0.087911174,-0.008628504,-0.95292002,0.177605763,-0.510339081,-0.059428442,0.43021968,0.023616787,0.734159112,-0.198274314,7.70E-17,-0.301580399,0.00220835,-0.21532616,2.42E-08,-0.018665221,-0.973162532,0.001177212,0.703214288,0.00089956,0
4.14E-05,-0.307875633,1.08E-06,-0.057307832,0.001284614,0.028294705,-0.236765072,-2.17E-12,-0.244215146,0.393991381,0.974091649,0.00443469,0.054272871,-0.018670199,7.01E-05,0.705488741,-0.05886893,0.999999702,-0.945611417,-0.21435453,-3.27E-08,-0.009671456,0.051330522,-0.706154168,-2.20E-10,9.87E-05,0.311469674,-0.866374254,0.991449356,-0.004254576,0.915726721,1.98E-11,-0.029673323,0.038034055,-0.999999702,-0.588190258,0.999846697,-0.761616766,0.19657509,0.147020295,-1.75E-05,-0.025412804,-0.857366383,0.999923646,0.985387027,-0.508021355,0.958877206,0.169868037,-0.30362761,0.000156816,-0.002624543,-8.43E-09,0.694378257,0.636189878,2.27E-12,-0.73334986,0.127689034,0.558363676,0.999927998,-0.77503705,0.585154295,0.746072054,0.999842763,0.038574304,5.95E-05,-0.999362051,6.77E-08,-0.998978436,-0.000114145,-0.73148632,-0.30611819,1.40E-09,-0.602233768,0.000378903,0.216850638,0.67070055,-0.006987249,0.138188988,-0.655030966,0.999057829,0.04440593,-0.224531084,-0.931384027,0.004417928,-0.083567537,-0.003852749,0.790003181,0.000688032,-0.103127643,-0.197832271,3.53E-12,-0.447721064,0.000594577,-0.084822029,3.38E-09,-0.025782626,-0.893070698,0.22669521,0.766593993,0.074862748,0
-2.60E-05,-0.411743522,1.52E-05,-0.014321199,0.37530905,0.015571564,-0.258251488,-9.78E-09,-0.495023519,-0.20580782,0.148007095,0.00106468,0.001610978,-0.160687312,1.42E-06,-0.152031362,-0.115794554,0.999992549,-0.167651117,-0.689544082,-1.06E-09,-0.004319393,0.048442345,-0.053060509,-3.89E-16,0.000105548,0.310682923,-0.963888526,0.795595884,-0.096728183,0.057019103,2.49E-06,-0.666251242,-0.917032719,-0.999999762,-0.370889843,0.998605669,-0.772107124,-0.176820651,0.223060444,-0.263244987,-0.004847941,-0.801494241,0.999765694,8.23E-07,-0.74751538,-0.27268976,-0.342888683,-0.063146941,1.04E-09,-0.202034265,-4.82E-14,0.049044162,0.010164541,3.95E-13,-0.210020438,0.419557542,-0.957225323,0.999849021,0.5824067,0.339806199,0.472065628,-0.835697234,0.876775742,6.80E-06,0.385501742,2.69E-06,-0.999453783,-0.992469907,-0.52775842,-0.043689068,0.41528219,-0.568183482,0.000677155,-0.998086035,0.961119056,-0.978087664,0.095729828,0.959826827,0.884205759,0.002930893,-0.757038295,-0.997503459,0.99777478,0.155484557,-0.008224732,-0.843153179,0.340831578,-0.047060374,-1.28E-15,-6.73E-15,-0.192051172,0.09716519,-0.039164264,-2.54E-09,-0.00065831,-0.639805555,0.008263733,-0.663665652,0.017239541,0
0.000516385,-0.307878554,1.40E-05,-0.015821064,0.280595779,0.079551809,-0.218866631,-1.75E-08,-0.065181136,0.400622278,0.976400673,0.000587202,0.053707667,-0.104263462,1.46E-06,0.704849243,-0.058418758,0.999999404,-0.944616616,-0.185959429,1.90E-08,-0.005939819,0.038369991,-0.687329233,-2.06E-09,1.38E-05,0.311467797,-0.906908095,0.655851185,-0.004313111,0.748182178,1.20E-08,-0.638093054,0.157114789,-0.999999702,-0.591182947,0.999920964,-0.764410615,0.23133783,0.167599306,-0.009648225,-0.042175248,-0.840031564,0.999938786,0.967603862,-0.3813214,0.992484391,0.169028848,-0.061761182,8.32E-07,0.04975877,-2.00E-11,0.692461371,0.370463163,1.40E-11,-0.282606274,0.55126524,0.685838521,0.998338819,-0.797760367,0.57676065,0.748973906,0.999827981,0.08602529,5.20E-06,-0.996194959,1.99E-09,-0.999055862,-0.081629306,-0.560783923,-0.379919887,4.83E-10,-0.53383261,0.000133439,0.228332371,0.660915613,-0.084403791,0.175626293,0.954259872,0.88686353,0.045322552,-0.11644841,-0.928761065,0.034185328,-0.127036944,-0.003456034,0.67387712,0.142377511,-0.077971667,-0.198155776,9.51E-16,-0.620669901,0.005389445,-0.020281821,4.34E-09,-0.002630296,-0.908747375,0.008167344,0.757501841,0.005098027,0
1.41E-05,-0.204574242,4.17E-05,-0.060260773,0.149870992,0.035582714,-0.201706275,-1.37E-08,-0.290444732,0.123452343,0.994947076,0.000834713,0.005924189,-0.004556034,6.41E-07,0.847442091,-0.024465382,0.999999464,-0.935971737,-0.721353889,7.22E-09,-0.00915127,0.063935861,-0.681609333,-5.98E-09,1.25E-06,0.31099388,-0.906281054,0.941787243,-0.023193277,0.957633018,4.70E-10,-0.789464533,0.164414883,-0.999999523,-0.852355301,0.999514937,-0.761663973,0.140207633,0.117415302,-0.00029389,-0.104310259,-0.870691478,0.999895275,0.976437449,-0.769446969,0.998974681,0.056720443,-0.002448652,1.85E-08,0.016515553,-5.07E-13,0.599091232,0.528421164,2.63E-12,-0.733630955,0.133292526,0.36989513,0.999877453,0.701914072,0.591494083,0.706877291,0.999811947,0.200392455,0.000113079,-0.976005673,8.20E-10,-0.998765588,-0.394348234,-0.624898851,-0.51282078,3.28E-11,-0.508930922,0.001736473,-0.247605756,0.967675269,-0.175728619,0.041957654,0.411834627,0.984776258,0.048377901,-0.744316578,-0.972258747,0.992111146,-0.770636082,-0.001488214,0.616872013,0.087030463,-0.048555844,-0.048041157,1.93E-13,-0.785512149,0.000407909,-0.000622234,3.13E-09,-0.015541251,-0.852219164,0.045683801,0.764614224,0.007203879,0
0.000370489,-0.307871133,8.15E-05,-0.005017598,0.312872738,0.038532801,-0.257379383,-1.32E-08,-0.104753025,0.398043334,0.987588525,0.000524778,0.052646842,-0.278725386,1.11E-06,0.706409156,-0.057438254,0.999999166,-0.945147693,-0.150526553,3.61E-08,-0.004294989,0.048363417,-0.68590045,-2.93E-09,5.72E-05,0.311467111,-0.864729881,0.537916005,-0.004405129,0.72688657,7.48E-09,-0.623096287,0.15185532,-0.999999702,-0.58410567,0.999868691,-0.767550647,0.14427422,0.080338977,-0.008509825,-0.058841102,-0.834817708,0.999939144,0.973598957,-0.515966773,0.978301287,0.169595033,-0.058623195,1.05E-06,0.018531155,-7.95E-11,0.689890623,0.291537106,6.68E-12,-0.308615506,0.628796995,0.598763883,0.997805297,-0.782960653,0.588775337,0.745538056,0.999824286,0.074357793,7.85E-06,-0.996804953,3.93E-09,-0.999041021,-0.090153866,-0.71356529,-0.307197213,9.85E-10,-0.554193854,9.65E-05,0.232379511,0.66260004,-0.027393514,0.138530165,0.983530521,0.865987837,0.049397785,-0.06475012,-0.933573067,0.024700206,-0.090802759,-0.004072905,0.61225152,0.05878358,-0.070881836,-0.197893858,4.11E-15,-0.392582119,0.000951151,-0.068161242,3.02E-09,-0.001403951,-0.935961723,0.007709326,0.762279689,0.003735795,0
0.0003617,-0.307982922,1.73E-05,-0.010993183,0.211274207,0.067642443,-0.247898772,-6.17E-09,-0.077157184,0.40051648,0.986145079,0.000418963,0.053614542,-0.162403643,6.33E-07,0.707708299,-0.057536174,0.999999285,-0.944763839,-0.230021611,1.87E-08,-0.006469839,0.049344696,-0.684287846,-1.41E-09,2.15E-05,0.311466902,-0.878814816,0.673657537,-0.004273014,0.819406927,5.09E-09,-0.587116539,0.136260405,-0.999999702,-0.574827671,0.999901652,-0.76447618,0.165699705,0.150467947,-0.006322857,-0.037864912,-0.848607898,0.999938905,0.977502167,-0.437972844,0.98908186,0.169751272,-0.084799685,8.87E-07,0.05143252,-8.82E-11,0.702543199,0.314297229,6.63E-12,-0.329997748,0.543568015,0.631931603,0.998395264,-0.757378936,0.586116314,0.747518301,0.99981606,0.125671089,4.78E-06,-0.99681735,1.92E-09,-0.999052465,-0.139437765,-0.597531259,-0.39772743,4.11E-10,-0.555983126,0.000101268,0.215606481,0.655609012,-0.038354129,0.157468975,0.963052332,0.914254129,0.052911352,-0.091988832,-0.924372911,0.044342235,-0.170626,-0.003443802,0.721854568,0.110754922,-0.05958404,-0.197810531,2.56E-15,-0.552899003,-0.001098942,-0.016925465,3.03E-09,-0.001861744,-0.918572485,0.00891169,0.759693205,0.00562742,0
2.42E-05,-0.310854971,0.000309566,-0.009155085,0.368473142,0.05697016,-0.231633633,-3.80E-08,-0.155121535,0.49316147,0.994433582,0.000203386,0.072322235,-0.269700468,1.65E-06,0.722668171,-0.043805387,0.999999404,-0.924852014,-0.147178724,-2.87E-08,-0.005320568,0.062103461,-0.743518949,-1.75E-09,9.64E-06,0.311329067,-0.88785696,0.441644698,-0.002183714,0.225902706,1.51E-09,-0.634919167,0.126037106,-0.999999762,-0.500370085,0.999841869,-0.777950644,0.016667789,0.27205199,-0.017781442,-0.009006425,-0.857400894,0.999909878,0.974627912,-0.461883098,0.978734016,0.121600218,-0.170907438,1.14E-06,0.046677373,-2.63E-10,0.701157808,0.353834212,2.56E-10,-0.282793343,0.648287773,0.516564727,0.993040264,-0.841663957,0.582347512,0.75261265,0.999783516,0.024906207,2.24E-06,-0.994063199,2.09E-09,-0.999198318,-0.000747931,-0.763565063,-0.207331285,1.97E-11,-0.523911595,0.000118113,0.114384934,0.910997033,-0.009444077,0.134718195,0.983063698,0.73319912,0.067455076,-0.025819844,-0.921627223,0.006184834,-0.636509657,-0.006690836,0.633933365,0.068308242,0.035422102,-0.193952307,3.16E-16,-0.386694491,0.000707654,-0.035025395,1.02E-08,-0.001172477,-0.917416155,0.006033246,0.741450846,0.003655121,0
1.35E-06,-0.246678874,1.70E-05,-0.200465292,6.63E-05,0.051898707,-0.211629063,-9.31E-12,-0.759776413,-0.003802459,0.955486715,0.001737586,0.00702551,0.002858322,1.86E-05,0.606122315,-0.024391113,0.999971151,-0.941401482,-0.198843241,-9.80E-08,-0.012033428,0.491263092,-0.897525311,-4.12E-11,0.000587197,0.309978783,-0.795372784,0.995676458,-0.023325849,0.565528691,1.74E-08,-0.058499549,0.010199299,-0.999998212,-0.676034093,0.994210482,-0.761547387,0.877670407,0.229252532,-7.18E-07,0.069098487,-0.901342452,0.999748409,0.945839942,-0.630846381,0.984975815,0.074402928,-0.198666558,8.41E-05,6.48E-05,-1.88E-09,0.543067038,0.636057317,1.13E-08,-0.79125756,0.104540393,0.402287811,0.999836028,-0.691134989,0.633590281,0.717798233,0.999767363,5.38E-07,1.53E-05,-0.999140382,1.47E-07,-0.997798622,-1.09E-08,-0.965975046,-0.132387832,1.62E-10,-0.543104112,0.000278488,0.151238307,0.938621461,-0.003418244,0.051699538,-0.733988345,0.999601603,0.042724408,-0.734899402,-0.959759116,0.001349807,-0.599552572,-0.004133424,0.666065335,0.000397787,0.620068133,-0.029406181,1.96E-13,-0.538788855,0.012838624,-0.098124012,7.76E-09,-0.061846115,-0.94572854,0.118548557,0.752018929,0.051759563,0
