0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
0.000522817,-0.42937946,0.001138683,-0.001802977,0.5857207,0.04279517,-0.2835062,-8.22E-08,-0.6216144,0.6565968,-0.90033996,1.42E-06,0.23180553,-0.4624278,3.56E-08,0.24995802,-0.021362578,0.9999874,-0.93867743,-0.5881694,5.30E-08,-0.001919267,0.39206618,-0.20046616,-2.51E-11,0.004476547,-0.026341887,-0.86078155,0.35875195,-0.001326931,0.64712864,1.68E-06,-0.6608451,-2.88E-05,-0.9999926,-0.1278756,0.9999697,-0.9165458,-0.030485248,0.56266093,-0.38077238,0.07894331,-0.89068055,0.9996856,-0.32145366,-0.9092646,0.03439165,0.116349414,-0.23694813,1.34E-07,-0.09523571,-3.01E-14,0.5229239,0.003549792,1.43E-12,-0.19945985,0.25266138,0.019636724,0.94566673,0.91037035,0.46418348,0.44990852,0.9699349,0.932942,9.58E-08,-0.9087671,8.62E-05,-0.9991904,-0.73951256,-0.9296868,-0.18645503,7.54E-11,-0.6936941,1.97E-06,0.3326304,0.05623189,-0.77885616,-0.012861185,0.9990892,0.72513306,0.038526174,-0.000378813,-0.8981992,0.9940937,-0.70799375,-0.000546217,-0.13462336,0.098467834,0.6061511,-0.06886719,2.04E-15,-0.465619,-7.78E-07,-0.12212152,-1.29E-11,-0.000373965,-0.9128141,0.005802315,0.79435456,0.02145804,0
0.02738347,-0.41448253,0.025197245,0.018054996,0.37274316,-0.000719871,-0.3295344,0.000149074,-0.66012734,-0.04126556,0.85602736,1.07E-05,0.11805974,-0.5902342,6.87E-07,0.24162129,-0.005690993,0.9991518,-0.95482254,-0.41536036,2.35E-06,-0.002579374,0.96233755,-0.20208365,-7.70E-12,0.42674822,-0.025387844,-0.35816643,0.5942014,-0.002126808,0.029353859,0.2561892,-0.5409432,0.04062734,-0.9999808,-0.41297418,0.93439996,-0.943554,-0.5160618,0.14272286,-0.038121045,0.14781284,-0.9345823,0.99497366,0.71565855,-0.91105074,0.6317015,0.11774588,-0.11448178,1.86E-06,-0.14690366,-6.13E-13,0.30695683,0.021423753,6.05E-11,-0.10711999,0.0957209,0.03097548,0.838865,0.67776614,0.4527133,0.49745944,0.9598098,0.9764512,1.13E-06,-0.9972009,8.30E-06,-0.98445547,-0.5702053,-0.9845423,-0.025693566,9.71E-09,-0.68277436,6.70E-06,0.46035653,-0.07191144,-0.1276377,0.06582515,0.99986637,0.42822918,0.06330894,-8.88E-05,-0.38501742,0.9786938,-0.27004957,-0.003423417,0.17548124,0.078264736,0.92981875,-0.06876789,7.12E-11,-0.19474587,6.48E-05,-0.055016257,-4.02E-09,-0.000803122,-0.9466196,0.001391243,0.6556785,0.019024922,0
0.002964165,-0.06381009,0.048305128,-0.007953586,0.20975766,0.059309565,-0.28687322,-0.00126914,-0.6929262,-0.12572874,0.2992298,3.27E-05,0.06905277,-0.6117681,2.50E-06,0.0796887,-0.01449554,0.9959515,-0.18369634,-0.44015673,-2.07E-05,-0.001637234,0.981807,-0.13441166,-1.03E-10,0.2596483,-0.17771772,-0.5273965,0.5453008,-0.002087367,0.13067777,0.5766871,-0.70567304,-0.000506293,-0.9999801,-0.77993095,0.97527647,-0.87139547,-0.3250646,0.5539603,-0.014225406,0.17905886,-0.93289495,0.99617,-0.10899938,-0.75996804,0.4856559,0.04344784,-0.4308074,4.77E-06,-0.09671743,-4.11E-12,0.24557386,0.12668,1.24E-11,-0.31788245,0.04642999,-0.13548367,0.7422882,-0.4611515,0.56506395,0.6855316,-0.8470429,0.973954,2.37E-06,-0.96677524,-8.12E-06,-0.98616546,-0.53379124,-0.9854554,-0.13467851,0.49741572,-0.82784754,9.17E-06,0.0934174,-0.45003632,-0.0672555,0.04179964,0.9972517,0.34811434,0.00062823,-1.91E-06,-0.9541408,0.80853534,-0.12831438,-7.54E-05,0.046017405,0.037402168,0.9292986,-0.26128757,9.25E-11,-0.4877877,0.018589731,-0.09589664,-1.39E-07,-0.000740342,-0.9190249,0.000659325,0.74548596,0.009409297,0
0.117046595,-0.011051923,0.000492326,0.0155474,0.024359073,0.02674825,-0.17338163,0.758404,-0.6760261,0.2507728,0.18990472,0.0051788,0.008074485,-0.7937118,1.83E-05,-0.000470707,0.000133556,0.92111474,-0.94859785,-0.3043674,0.03875311,-0.000720753,0.98962307,-0.000610079,-2.96E-09,0.98846114,-0.15383524,-0.061272416,0.04531978,-0.000180477,0.14342023,0.003082759,-0.08816646,-0.017151153,-0.9454685,-0.26477483,0.35511023,-0.002922749,-0.11267969,-0.007914318,0.000328937,0.005447308,-0.9957625,0.20735987,0.18862174,-0.002242578,0.035271827,0.036369506,0.025289029,4.34E-05,0.005151863,4.15E-06,0.051802862,0.029190093,1.91E-05,-0.053024944,0.00026861,-0.00183389,-0.3009814,-0.10056933,0.26266694,0.1904209,0.972078,0.12141621,2.69E-06,-0.14591055,-8.26E-05,0.06658899,-0.39402905,-0.06465218,-2.62E-05,-4.16E-07,-0.7456954,9.57E-09,0.206892,-0.01907144,-9.81E-07,0.04703504,0.8560384,0.003076765,-0.005691985,-0.11004118,0.023066435,0.10189061,-0.000133283,4.48E-05,0.000402375,0.008492697,0.89764524,-0.028231971,-0.000484477,-0.03916268,0.012715492,4.87E-08,-0.000112753,-0.000380741,-0.6958122,4.21E-06,0.98168963,0.005127322,0
0.012567744,-0.41412392,0.038976837,-0.09151318,0.29422915,0.04235699,-0.32058206,2.02E-06,-0.59024966,0.21328074,0.99629694,7.80E-06,0.11859866,-0.47210458,1.74E-05,0.3953764,-0.005438604,0.99959713,-0.9545345,-0.46638528,2.92E-07,-0.002616638,0.91838765,-0.202914,-1.07E-11,0.02468376,-0.026338398,-0.3878631,0.590102,-0.00236043,0.024633333,0.023742858,-0.6464786,0.16361226,-0.99998033,-0.44220853,0.98259866,-0.94012064,-0.42482534,0.22931004,-0.024124568,0.11596936,-0.92758965,0.9958323,0.94873345,-0.92792743,0.79432356,0.116486594,-0.35896197,2.24E-07,-0.05895597,-1.97E-13,0.38555637,0.03024776,5.82E-11,-0.14761555,0.15978332,0.07758119,0.9203658,0.73546016,0.44852158,0.57206523,0.98964775,0.9905312,1.42E-06,-0.99870056,6.09E-07,-0.9929483,-0.7200975,-0.9656135,-0.07418101,1.55E-09,-0.68963563,2.68E-06,0.3278995,-0.022907779,-0.027551046,0.027488783,0.9997887,0.6396998,0.021251393,-5.47E-05,-0.5470388,0.98553777,-0.3841671,-0.003031103,0.3152605,0.12264964,0.85433656,-0.06885397,2.21E-12,-0.2789123,0.000157429,-0.06506882,-7.86E-10,-0.0002611,-0.8640153,0.001859586,0.7277741,0.014864537,0
0.010515687,-0.44415462,0.01636304,-0.01206308,0.4294706,6.56E-05,-0.30663624,-1.31E-05,-0.6691456,0.5142854,0.88679445,7.62E-06,0.11424785,-0.55155206,1.12E-07,0.25476003,-0.009687676,0.9998247,-0.95525736,-0.49999058,1.99E-06,-0.001087649,0.8677764,-0.19516018,-8.12E-12,0.06193467,-0.025771063,-0.6197586,0.47040635,-0.001187912,0.050861865,0.013670747,-0.6460594,0.05558031,-0.9999814,-0.33088496,0.985776,-0.97042644,-0.22217178,0.2283197,-0.058316875,0.09911441,-0.9040655,0.99845093,0.71927637,-0.9279804,0.7363179,0.119054146,-0.31259233,2.44E-07,-0.10096598,-6.57E-14,0.4117972,0.031029683,5.86E-13,-0.13154204,0.197361,0.024801327,0.8891156,0.7700777,0.4440341,0.31039852,0.972007,0.97718054,8.41E-07,-0.99628544,1.37E-05,-0.99457306,-0.59071064,-0.9766738,-0.05218037,2.94E-09,-0.6871861,1.41E-06,0.3188974,-0.007329455,-0.16076125,0.031061262,0.999878,0.5892095,0.05442716,-0.000287631,-0.2596083,0.97984487,-0.43014815,-0.001069485,0.24871396,0.09331464,0.8325076,-0.0687639,2.32E-12,-0.23545778,7.64E-05,-0.15884207,-4.35E-10,-0.000187494,-0.930177,0.001634976,0.7548312,0.016283935,0
0.000279886,-0.4206251,0.001043,-0.01190733,0.029613752,0.059443235,-0.30826196,-3.72E-08,-0.61650455,0.55871564,-0.75580245,1.82E-06,0.10053473,-0.55394644,1.07E-07,0.29209933,-0.018240422,0.9999432,-0.9504432,-0.5389516,-1.14E-08,-0.001559577,0.5595575,-0.20840365,-1.18E-11,0.07395826,-0.027801313,-0.75400966,0.7218608,-0.002211349,0.95773035,1.02E-05,-0.3602892,-1.74E-05,-0.99997985,-0.19977574,0.99903756,-0.8020716,-0.070537634,0.32697394,-0.04969239,0.12841031,-0.8795645,0.9992459,-0.21626213,-0.9224531,0.022096785,0.11626657,-0.6363461,1.22E-05,-0.075167686,-8.64E-10,0.43268996,0.039130833,2.90E-12,-0.58119243,0.09569376,0.019363325,0.99255115,0.8353364,0.48276865,0.56706184,0.98457575,0.9647354,5.94E-07,-0.9588735,3.13E-05,-0.9980318,-0.56230897,-0.96534973,-0.34805012,5.20E-10,-0.72603744,4.92E-06,0.41318128,0.022813229,-0.55596703,0.020201461,0.99972,0.9619095,0.07224117,-0.000248145,-0.60365134,0.98547673,-0.6078897,-0.00060641,0.24265786,0.008578124,0.641978,-0.068806626,5.17E-13,-0.3635588,6.25E-07,-0.18093215,-9.98E-11,-0.001604071,-0.92512786,0.010990012,0.6738334,0.075834885,0
0.000397315,-0.42179686,0.000928608,-0.12063398,0.009172767,0.15774596,-0.2790434,1.13E-05,-0.75957936,-0.48069602,-0.6492111,1.77E-06,0.08561728,-0.8937872,0.000229138,0.44006246,-0.006099119,0.99323916,-0.95226294,-0.37242508,-1.15E-05,-0.005102557,0.9685244,-0.5684975,-1.81E-11,0.39489144,-0.026505623,-0.6010293,0.7800118,-0.000553635,0.9619236,0.012633671,-0.09494701,-0.003192514,-0.99922866,-0.46577284,0.68567127,-0.42322797,-0.40675426,0.49763426,-0.001738273,0.05428076,-0.97169864,0.8191871,-0.34184405,-0.36917934,0.018866312,0.11821052,-0.59794444,0.002162404,-0.016601343,-5.11E-09,0.3898398,-0.010025196,2.33E-10,-0.5146239,0.01441625,-0.12672003,0.004421957,-0.3118641,0.32933375,0.54392976,0.9837393,0.831243,1.27E-07,-0.40302193,0.000152408,-0.9849981,-0.269803,-0.99438107,-0.37062517,5.15E-10,-0.7126545,1.27E-05,0.77916276,-0.17302449,-0.07532709,0.040489975,0.999942,0.66976804,0.0356388,-0.018907718,-0.90877974,0.73263884,-0.5200489,-0.004183594,0.13781637,0.004431207,0.9361915,-0.06873082,1.92E-11,-0.1656573,0.015617446,-0.044387363,-1.68E-08,-0.002458293,-0.7709485,0.000837495,0.14597744,0.047311038,0
0.000291302,-0.43627396,0.000550757,-0.00504797,0.615649,0.037302468,-0.28087503,-7.71E-08,-0.6137429,0.6242987,-0.80795676,1.10E-06,0.21188089,-0.353456,3.87E-07,0.25477424,-0.0226348,0.999988,-0.93704116,-0.6143203,5.54E-08,-0.002641765,0.31850237,-0.21020097,-1.68E-11,0.002966061,-0.026230838,-0.88880455,0.47247258,-0.003209251,0.6827483,1.73E-06,-0.66378385,-2.92E-05,-0.9999904,-0.09397398,0.9999933,-0.8671088,-0.03499597,0.67526734,-0.29742238,0.051199827,-0.8969468,0.9997136,-0.24400859,-0.9018012,0.052362286,0.11548788,-0.28985038,7.24E-08,-0.07087998,-1.69E-14,0.5255899,-8.29E-05,1.84E-12,-0.18973176,0.24720189,0.027861312,0.9412451,0.9004304,0.46643054,0.47613078,0.976799,0.94591373,1.43E-07,-0.92123795,3.25E-05,-0.999313,-0.72278744,-0.9035404,-0.19710237,7.99E-11,-0.68994623,2.99E-06,0.24913448,0.099163026,-0.87341654,-0.014570788,0.99817526,0.75819707,0.016290978,-0.001139604,-0.9056107,0.9951095,-0.7122883,-0.000333983,-0.6492343,0.109528504,0.58882946,-0.068888396,1.12E-15,-0.5429229,-9.21E-07,-0.07797234,-9.21E-12,-0.000268677,-0.88156927,0.013885059,0.7584618,0.027656293,0
0.031517413,-0.2629635,0.019100687,0.051215515,0.2427723,-0.004595558,-0.36974823,-0.00064563,-0.5261436,-0.04976842,0.96546406,8.08E-05,0.07886097,-0.5108547,2.53E-06,0.20565592,-0.011383315,0.991473,-0.94940615,-0.34769303,9.88E-06,-0.001797315,0.9557492,-0.1762678,-2.69E-10,0.9725011,-0.09800415,-0.13939042,0.55351573,-0.000267094,0.036675885,0.64609814,-0.101335116,0.06950812,-0.9999673,-0.5390618,0.96220845,-0.8946596,-0.43166256,0.12902617,-0.0117594,0.0724148,-0.92522204,0.99610764,0.9008831,-0.32864258,0.52177614,0.08011955,-0.20704907,4.58E-05,-0.24998586,-1.42E-10,0.14710481,0.039622016,2.75E-11,-0.047230836,0.003515833,0.004058289,-0.56270325,-0.030363692,0.43450603,0.21720111,0.8933264,0.7896032,3.44E-06,-0.9958433,5.76E-06,-0.97792363,-0.27798018,-0.9845709,-0.001000125,9.47E-08,-0.78255606,1.21E-06,0.08542864,-0.65091777,-0.05589797,0.05894702,0.99865127,0.16554609,0.039589543,-0.004545739,0.007736399,0.8404784,-0.17984314,4.58E-05,0.1685986,0.08152187,0.76179063,-0.09952516,3.96E-08,-0.22812022,0.007076588,-0.008727117,-2.79E-08,-0.000852345,-0.9688148,0.002256994,0.5208478,0.013752699,0
