0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
0.02801105,0.070758641,-0.022268314,-0.183845818,2.03E-06,0.853271782,0.00892266,-0.063750476,-0.005699978,0.548192263,-0.565386891,0.216377318,0.423392892,0.574195445,-0.171401277,0.042168859,0.252459049,0.108577244,0.346120536,-0.004123189,-0.237534389,0.217682287,-0.107405625,0.176554278,-0.604707003,0.796353459,-0.492476791,0.38591814,0.574719369,-0.21270299,0.003337042,-0.66503942,-0.735081553,-0.004753696,0.483480096,0.660908401,-0.157473072,-0.189303055,-0.009346009,-0.118599862,0.000690698,0.384533703,0.021649949,-0.000306013,0.164083973,0.458298743,-0.950060368,0.338955671,-0.104245812,-0.726993084,-0.205687329,0.64357233,-0.595517516,0.014703417,0.006865124,0.821002841,-0.33200869,-0.445313811,-0.194908559,-0.000358064,-0.009551219,-0.052939329,0.00098836,0.017831109,-0.047192462,0.000138436,0.104497969,-0.086589754,-0.015221158,0.143382967,0.014667086,0.087003313,0.029992396,-0.060630549,0.191075698,-0.136986643,-0.073441803,-0.085847721,0.003724161,0.055033009,-0.003217893,-0.001120607,-0.087677002,0.263586998,0.600116372,-0.001687371,0.057613414,-0.103122905,0.871885896,-0.134941861,0.019247845,-0.333509237,0.198757887,-0.035714071,-0.266976148,-0.721571326,-0.129086971,0.114554428,0.066298112,0.13118872,0
-0.023148222,0.063839704,0.208072633,-0.470989138,1.58E-05,0.764683485,-0.138271242,-0.116195321,0.592005193,-0.063693732,-0.45159319,0.380682826,0.229589105,0.783539951,0.087763526,0.273027927,0.303153634,0.007269623,0.299207389,-0.001791878,-0.028950673,0.092687517,0.15659368,0.185725421,-0.742251873,-0.288621545,0.408635765,0.044816148,0.038688101,0.378338486,0.02892787,-0.922436476,-0.70708406,0.227809012,0.607440233,0.069194064,-0.509823918,-0.047814731,-0.402094096,-0.218289346,0.001404203,0.043159217,0.017398139,-0.000258881,0.435681283,0.213417068,-0.96028471,0.381994486,-0.304697871,-0.795455933,-0.369781375,0.776354492,-0.578553081,0.296232939,0.041861605,0.434799343,-0.418661624,0.340345323,-0.34565863,-9.12E-05,-0.377872407,-0.064329587,0.180941731,-0.004248946,-0.089204788,6.31E-06,0.254982352,0.014303665,-0.060357772,0.175676882,-0.016344268,0.048126325,0.062209502,-0.087067395,0.330670297,-0.059177198,-0.283707023,-0.191106662,0.18497169,0.112103082,0.032291457,0.046793889,-0.457862973,0.251474708,0.10441988,-0.02182195,0.327624679,-0.147485107,0.872692823,-0.091288373,0.222317666,-0.186882675,-0.513780594,-0.026967358,-0.369171888,-0.794623494,-0.555374563,-0.011226863,0.700050652,0.279563904,0
-0.044762321,0.055990331,-0.034084454,0.049390815,2.28E-06,0.84247297,-0.012516114,-0.245772302,0.654085636,0.043833017,-0.43252641,0.250702232,0.28495127,0.768345714,-0.034592994,-0.213440925,0.260241807,0.043442845,0.051315002,-0.015348903,-0.063602328,0.314984441,-0.118412495,0.171547979,-0.617355347,0.476711929,0.626374841,0.035681114,0.518188655,0.076076001,0.000442761,-0.830245495,-0.738998115,0.076050095,0.499535441,0.053755254,-0.572115481,-0.020997483,-0.699786544,-0.321519256,0.097002827,0.128653497,0.012043984,-0.000366314,0.426123202,0.143512145,-0.945911527,0.438722074,-0.102779523,-0.830925107,-0.17094934,0.737240076,-0.510197401,0.024645885,0.038182933,0.429136157,-0.230665922,-0.113984056,-0.260384679,-0.000321765,-0.289663941,-0.092411838,0.001805155,-0.055511512,-0.226573914,0.000161318,0.023618961,-0.003021642,-0.013639822,0.191405892,0.309739232,0.074872017,0.274097711,-0.209337994,0.300019175,-0.006306447,-0.354476273,-0.385959774,0.627739966,0.19565998,-0.006585061,0.000954994,-0.090333477,0.279837906,0.374560595,-0.009789919,0.112971909,0.007590562,0.930903196,-0.103874162,0.081574902,-0.068299502,0.141330421,-0.025792999,-0.274998754,-0.783051491,-0.394802988,-0.007179616,0.730278611,0.157927915,0
0.018968629,0.062170353,-0.022127854,-0.107562929,9.28E-07,0.850508809,0.00888587,-0.07756225,-0.006556978,0.598835468,-0.500415206,0.161588863,0.449155658,0.265126437,-0.17590788,0.047571387,0.009106467,0.110837162,0.255084962,-0.008262018,-0.248106271,0.109863035,-0.104373492,0.176142007,-0.63950789,0.568199933,-0.452973247,0.384468764,0.557352781,-0.269915462,0.006426297,-0.686716676,-0.613760233,-0.005037381,0.458785444,0.656574607,-0.104954794,-0.169284061,-0.012443228,-0.113095604,0.00202555,0.382858217,0.022070104,-0.000264559,0.121767335,0.504312575,-0.9490906,0.248679474,-0.074203573,-0.724920154,-0.196847886,0.640611231,-0.531705856,0.006805261,0.006936194,0.820804119,-0.314116359,-0.31093353,-0.082431011,-0.000394465,-0.006237458,-0.052126314,0.00140278,0.02645993,-0.047659837,8.22E-05,0.104847282,-0.073621385,-0.013853113,0.000390752,-0.027464811,0.082639314,0.069660544,-0.061836023,0.159224063,-0.140736729,-0.070850283,-0.072444797,0.002397492,0.01923354,-0.003401187,-0.001137285,-0.071712784,0.268983483,0.592663586,-0.00233131,0.055747692,-0.085402429,0.785503268,-0.130579978,0.01972039,-0.360632479,0.178334177,-0.024012765,-0.233772755,-0.661476016,-0.131967723,0.255261719,-0.725405693,0.063239798,0
-0.010504551,0.092156202,-0.034050182,-0.114004537,-5.51E-05,0.841148973,-0.094213501,-0.527796984,0.67532742,0.406944484,-0.297823876,0.396132022,0.459346056,0.764540374,-0.149525255,-0.173519492,0.502101362,0.061467707,0.478316426,-0.015594813,0.025380708,0.365123391,-0.166713968,0.171073079,-0.376223087,0.794999123,0.618437648,0.023599543,0.381256998,0.056759924,0.000166123,-0.876445293,-0.744660199,0.137347654,0.503648341,0.054852527,-0.625268757,-0.105231822,-0.718696594,-0.117269859,0.041663036,-0.094093159,0.012250205,-0.000406258,0.402844071,0.318759978,-0.945789039,0.440651059,-0.103298865,-0.827713609,-0.335283041,0.731786847,-0.620199621,0.056190498,0.007031691,0.428389162,-0.077271633,0.223848432,-0.374136865,-0.000336808,-0.034955513,-0.100517467,0.002041793,0.007476293,-0.140423745,0.000127897,0.049631733,-0.003054116,-0.022899652,0.321114719,0.313397676,0.07496842,0.139508545,-0.142211139,0.344000578,-0.00703447,-0.091430515,-0.359512836,0.665807605,0.217482343,-0.006908884,-0.000661487,-0.283130646,0.12323454,0.401618183,-0.005214307,0.13392055,0.015520595,0.960799336,-0.219268411,0.094676062,-0.573660791,0.138698086,-0.02698561,-0.540121913,-0.790006876,-0.143689826,-0.006883362,0.771849394,0.015025534,0
0.02448627,0.017254986,-0.004428598,-0.492104352,7.70E-07,0.839961767,-0.094145827,-0.678191125,0.576732516,-0.139887303,-0.599203229,0.235009089,0.274372816,0.772690296,-0.161673829,-0.383909106,0.548413396,0.053834338,0.326029211,-0.013161302,-0.004952348,0.393629432,0.040087841,0.172776163,-0.544712543,0.933976293,0.653526366,-0.008806927,0.268574536,0.084513307,0.0001769,-0.940458655,-0.779984117,0.383695662,0.402311087,0.254092932,-0.585202456,0.050038803,-0.726760983,-0.373578101,0.001954536,0.035203606,0.016647829,-0.00023022,0.398762584,-0.288887531,-0.950026512,0.431846231,-0.271350324,-0.825474858,-0.162437648,0.750519395,-0.726672173,0.268632859,0.007284651,0.46630913,-0.140601069,0.237356976,0.534537196,-0.000368735,-0.041543696,-0.114923134,0.010740379,-0.147092983,-0.168551624,0.002720764,0.302243024,-0.002911726,-0.013033849,0.192412019,0.313484162,0.047718283,0.089376695,-0.131465718,0.204200357,-0.021390542,-0.166390687,-0.182119519,0.619396806,0.169022739,0.191394091,0.067329578,-0.000594067,0.042084895,0.333460718,-0.003340668,0.116366811,-0.092849046,0.965782642,-0.114694975,0.071642376,-0.18447718,-0.005679367,-0.039017688,-0.553956032,-0.813889027,-0.157371238,-0.006108424,0.780655026,0.298660219,0
-0.04198353,0.061103508,-0.032232869,-0.225237474,-1.59E-06,0.844881892,-0.083215848,-0.21020399,0.630135119,0.540736973,-0.308795691,0.224764228,0.452438354,0.773804069,-0.144825712,-0.298607588,0.526131272,0.059124794,0.337833732,-0.01498168,0.127301916,0.312296748,-0.122613356,0.172230512,-0.516566992,0.692651391,0.633731604,0.07749477,0.406242281,0.039772317,0.001208369,-0.909219027,-0.739718556,0.073143132,0.495388359,0.054882586,-0.599048257,-0.04961165,-0.72673595,-0.092255034,0.008522757,0.032793421,0.011768337,-0.000564135,0.429363489,0.396723568,-0.947902739,0.452724963,-0.090068929,-0.834911346,-0.197294712,0.742692709,-0.579008937,0.037714444,0.006933657,0.430094808,-0.360068351,0.186390728,-0.15849866,-0.00028786,-0.011232619,-0.095948018,0.001666913,-0.009980416,-0.152019426,0.00020097,0.026340751,-0.003061574,-0.015082316,0.156349659,0.294581532,0.076872513,0.180850923,-0.146650001,0.282042414,-0.012497835,-0.126692444,-0.321718305,0.639686584,0.173941523,-0.006319635,-0.001393954,-0.110543594,0.283635646,0.411310792,-0.005954377,0.080270261,0.204973936,0.963154852,-0.171929017,0.049365435,-0.607818842,0.133996844,-0.028389761,-0.349163949,-0.78259182,-0.135631964,-0.006725781,0.776579022,0.084177852,0
-0.030879157,0.082400046,-0.035295516,-0.085107312,-4.35E-07,0.838307142,-0.096727192,-0.411467731,0.682683229,0.409301221,-0.383128345,0.330611795,0.437854409,0.759700119,-0.153964892,-0.319441736,0.462744087,0.062754251,0.45735693,-0.015917234,-0.029119359,0.370666653,-0.371370196,0.170467496,-0.388602436,0.809898317,0.605587363,0.009419429,0.30114755,0.022680163,0.000735324,-0.884713888,-0.74400568,0.159526363,0.48405841,0.054965757,-0.597544193,-0.085478418,-0.716175795,-0.13292332,0.040175717,-0.084851883,0.012502138,-0.000533743,0.385897845,0.303864539,-0.944684029,0.41174531,-0.142250568,-0.824568629,-0.34794417,0.726916313,-0.616993666,0.120015278,0.007218378,0.427542984,-0.210679024,0.577328324,-0.316170454,-0.000335132,-0.022552911,-0.105002604,0.001818534,0.002017098,-0.165088564,0.000144699,0.046077788,-0.003050447,-0.022431955,0.362480938,0.301122606,0.080593772,0.20651868,-0.141366124,0.327264607,-0.031813029,-0.072618529,-0.307527483,0.641504467,0.202475235,-0.00732379,-0.000738926,-0.230799407,0.144740999,0.400224209,-0.004959465,0.258493572,-0.032930281,0.960654855,-0.204317912,0.144714713,-0.583245575,0.137727112,-0.027375171,-0.553949118,-0.785791397,-0.145326793,-0.007048076,0.777260661,-0.00289138,0
-0.05506736,0.051768981,-0.033913229,-0.099341013,-1.16E-05,0.798594117,-0.014787598,-0.23531957,0.637866139,0.639399946,-0.23867777,0.108803131,0.304407507,0.769164205,-0.129469335,-0.430916905,0.189005151,0.061637759,0.077290341,0.005635405,0.104458593,0.306031287,-0.098819189,0.178708807,-0.755827665,0.320185542,-0.329592884,0.125867784,0.332039446,0.084571064,0.000403432,-0.800694346,-0.719764113,0.011794571,0.484535009,0.028789815,-0.580713928,-0.046339247,-0.044968817,-0.087830819,0.028937915,0.082809143,0.014061265,-0.000395256,0.20296739,0.410820007,-0.949892521,0.419419289,-0.058006406,-0.822177291,-0.34505111,0.725227654,-0.45547837,0.024613798,0.00644163,0.426065981,-0.170287281,0.181757063,-0.051990822,-0.000161796,-0.012322014,-0.096209817,0.002164167,-0.010269429,-0.142023847,5.86E-06,0.028842347,-0.002367613,-0.001326607,0.145790324,0.019169269,0.073794901,0.140932292,-0.101959236,0.149788007,-0.005349986,-0.176645368,-0.181778088,0.030154414,0.189982146,-0.00248932,-0.001529325,-0.146150485,0.310060322,0.128589272,-0.007169827,0.115747854,0.031940829,0.939655602,-0.075478315,0.039617412,-0.604531288,-0.165779918,-0.024686657,-0.254774213,-0.774619937,-0.159887224,-0.007382099,0.641853333,0.226238757,0
-0.006377008,0.133423656,0.198949918,-0.042479828,2.67E-06,0.838177681,-0.131147355,0.186875254,0.621557713,-0.124270521,-0.553062022,0.585708857,0.232478008,0.789326727,0.188097402,0.395147085,0.550970018,0.042348117,0.019290805,-0.008028808,-0.072795175,0.395807803,0.223993361,0.176232845,-0.681117773,0.580945253,0.649371982,0.053219583,0.186378524,0.36577177,0.052097641,-0.939702749,-0.732369483,0.523011208,0.548818588,0.07871905,-0.645431161,-0.013380801,-0.704312682,-0.548659325,0.004709596,0.074832067,0.017254347,-0.001091651,0.491067529,-0.233395264,-0.755818725,0.530974865,-0.433598608,-0.837675929,-0.105072148,0.781356812,-0.713305473,0.171911925,0.01715399,0.43356055,-0.586998701,0.566269755,-0.348984957,-0.000133995,-0.337410152,-0.068358988,0.025641397,-0.028250655,-0.33403042,6.38E-05,0.188785285,-0.00295928,-0.019911844,0.234183609,0.291976064,0.049804553,0.064612411,-0.146482915,0.486342192,-0.081942938,-0.140892044,-0.51342845,0.617209911,-0.001756907,0.427649766,0.065447174,-0.259377778,0.239359051,0.270237446,-0.005197065,0.18868354,-0.447936267,0.96457386,-0.073682018,0.142766953,0.079575956,0.063527741,-0.037405249,-0.31342566,-0.799228787,-0.443775773,-0.007415779,0.779691458,0.474016905,0
